Gene stable ID,Human gene stable ID
ENSMUSG00000090843,ENSG00000187105
ENSMUSG00000109827,
ENSMUSG00000084204,
ENSMUSG00000109955,
ENSMUSG00000028821,ENSG00000117614
ENSMUSG00000082777,
ENSMUSG00000104316,
ENSMUSG00000097226,
ENSMUSG00000109136,
ENSMUSG00000002980,ENSG00000187244
ENSMUSG00000051046,
ENSMUSG00000105576,
ENSMUSG00000102998,
ENSMUSG00000060181,ENSG00000175782
ENSMUSG00000102530,
ENSMUSG00000109221,
ENSMUSG00000053332,
ENSMUSG00000085358,
ENSMUSG00000086462,
ENSMUSG00000110651,
ENSMUSG00000110617,
ENSMUSG00000028962,ENSG00000164889
ENSMUSG00000106683,
ENSMUSG00000105952,
ENSMUSG00000109314,
ENSMUSG00000110448,
ENSMUSG00000054083,ENSG00000182472
ENSMUSG00000102030,
ENSMUSG00000096840,
ENSMUSG00000104705,
ENSMUSG00000106069,
ENSMUSG00000099870,
ENSMUSG00000093909,
ENSMUSG00000106398,
ENSMUSG00000104645,
ENSMUSG00000029707,ENSG00000106328
ENSMUSG00000069823,ENSG00000180016
ENSMUSG00000069823,ENSG00000127780
ENSMUSG00000103306,
ENSMUSG00000105327,
ENSMUSG00000085666,
ENSMUSG00000074424,
ENSMUSG00000105174,
ENSMUSG00000106593,
ENSMUSG00000029708,ENSG00000179562
ENSMUSG00000106824,ENSG00000277630
ENSMUSG00000106824,ENSG00000183206
ENSMUSG00000106824,ENSG00000233917
ENSMUSG00000106824,ENSG00000196604
ENSMUSG00000106824,ENSG00000278522
ENSMUSG00000106824,ENSG00000187537
ENSMUSG00000106824,ENSG00000188877
ENSMUSG00000106824,ENSG00000222036
ENSMUSG00000106824,ENSG00000196834
ENSMUSG00000106824,ENSG00000166351
ENSMUSG00000106824,ENSG00000198062
ENSMUSG00000106824,ENSG00000276760
ENSMUSG00000106824,ENSG00000222038
ENSMUSG00000106824,ENSG00000188219
ENSMUSG00000106824,ENSG00000230031
ENSMUSG00000051457,ENSG00000197471
ENSMUSG00000112326,
ENSMUSG00000042195,ENSG00000110660
ENSMUSG00000047286,ENSG00000180708
ENSMUSG00000090268,
ENSMUSG00000089705,
ENSMUSG00000001785,ENSG00000136045
ENSMUSG00000039108,ENSG00000149657
ENSMUSG00000070443,
ENSMUSG00000052276,ENSG00000188729
ENSMUSG00000028457,
ENSMUSG00000090042,
ENSMUSG00000018820,ENSG00000155256
ENSMUSG00000025955,ENSG00000151632
ENSMUSG00000025955,ENSG00000187134
ENSMUSG00000025955,ENSG00000198610
ENSMUSG00000025955,ENSG00000196139
ENSMUSG00000053873,
ENSMUSG00000085001,
ENSMUSG00000020440,ENSG00000004059
ENSMUSG00000021226,ENSG00000184227
ENSMUSG00000021226,ENSG00000119673
ENSMUSG00000029752,ENSG00000070669
ENSMUSG00000024532,ENSG00000250803
ENSMUSG00000037096,
ENSMUSG00000086884,
ENSMUSG00000086231,
ENSMUSG00000110434,
ENSMUSG00000109307,
ENSMUSG00000024483,ENSG00000131503
ENSMUSG00000024483,ENSG00000254996
ENSMUSG00000111594,
ENSMUSG00000021694,ENSG00000049167
ENSMUSG00000086278,
ENSMUSG00000060918,
ENSMUSG00000042045,ENSG00000170290
ENSMUSG00000030036,ENSG00000115275
ENSMUSG00000071001,
ENSMUSG00000028546,ENSG00000162374
ENSMUSG00000078451,ENSG00000185250
ENSMUSG00000112534,
ENSMUSG00000093781,
ENSMUSG00000018765,ENSG00000129245
ENSMUSG00000059830,
ENSMUSG00000098528,
ENSMUSG00000103313,
ENSMUSG00000001999,ENSG00000106605
ENSMUSG00000001946,ENSG00000149564
ENSMUSG00000004455,ENSG00000186298
ENSMUSG00000023087,ENSG00000151014
ENSMUSG00000072653,
ENSMUSG00000092322,
ENSMUSG00000085755,
ENSMUSG00000095258,
ENSMUSG00000068226,
ENSMUSG00000062997,ENSG00000136942
ENSMUSG00000094066,ENSG00000205108
ENSMUSG00000063430,ENSG00000075035
ENSMUSG00000098659,
ENSMUSG00000030521,ENSG00000124383
ENSMUSG00000101446,
ENSMUSG00000093487,
ENSMUSG00000028475,ENSG00000235387
ENSMUSG00000035295,ENSG00000136918
ENSMUSG00000104141,
ENSMUSG00000104556,
ENSMUSG00000004892,ENSG00000132692
ENSMUSG00000097911,
ENSMUSG00000041986,ENSG00000110675
ENSMUSG00000102504,
ENSMUSG00000101969,
ENSMUSG00000112836,
ENSMUSG00000096922,
ENSMUSG00000106139,
ENSMUSG00000071657,ENSG00000168000
ENSMUSG00000085188,
ENSMUSG00000105502,
ENSMUSG00000106214,
ENSMUSG00000097959,
ENSMUSG00000113366,
ENSMUSG00000044365,ENSG00000168772
ENSMUSG00000031558,ENSG00000145147
ENSMUSG00000109949,
ENSMUSG00000110255,
ENSMUSG00000096036,
ENSMUSG00000079536,ENSG00000268651
ENSMUSG00000079536,ENSG00000184033
ENSMUSG00000079536,ENSG00000126890
ENSMUSG00000075075,ENSG00000225997
ENSMUSG00000075075,ENSG00000221840
ENSMUSG00000075075,ENSG00000181961
ENSMUSG00000039552,ENSG00000111834
ENSMUSG00000102042,
ENSMUSG00000024513,ENSG00000134046
ENSMUSG00000060427,
ENSMUSG00000082707,
ENSMUSG00000100045,
ENSMUSG00000113717,
ENSMUSG00000059397,
ENSMUSG00000026755,ENSG00000136950
ENSMUSG00000105523,
ENSMUSG00000107492,
ENSMUSG00000083283,
ENSMUSG00000100878,
ENSMUSG00000110478,
ENSMUSG00000099721,
ENSMUSG00000083676,
ENSMUSG00000101619,
ENSMUSG00000110098,
ENSMUSG00000048574,
ENSMUSG00000100710,
ENSMUSG00000025488,
ENSMUSG00000097408,
ENSMUSG00000080866,
ENSMUSG00000056423,ENSG00000188958
ENSMUSG00000096939,
ENSMUSG00000053499,
ENSMUSG00000103668,
ENSMUSG00000104550,
ENSMUSG00000105945,
ENSMUSG00000111379,
ENSMUSG00000083768,
ENSMUSG00000110854,
ENSMUSG00000074345,ENSG00000183578
ENSMUSG00000108362,
ENSMUSG00000036334,ENSG00000152580
ENSMUSG00000082447,
ENSMUSG00000100767,
ENSMUSG00000084986,
ENSMUSG00000094082,
ENSMUSG00000030617,ENSG00000150676
ENSMUSG00000078722,ENSG00000205108
ENSMUSG00000070691,ENSG00000020633
ENSMUSG00000099860,
ENSMUSG00000108717,
ENSMUSG00000111846,
ENSMUSG00000085066,
ENSMUSG00000043740,
ENSMUSG00000101179,
ENSMUSG00000085910,
ENSMUSG00000083455,
ENSMUSG00000045466,
ENSMUSG00000032340,ENSG00000067141
ENSMUSG00000054885,
ENSMUSG00000083100,
ENSMUSG00000039725,ENSG00000172315
ENSMUSG00000070985,
ENSMUSG00000021756,ENSG00000134352
ENSMUSG00000104947,
ENSMUSG00000083435,
ENSMUSG00000013787,ENSG00000204371
ENSMUSG00000078721,ENSG00000205108
ENSMUSG00000037035,ENSG00000163083
ENSMUSG00000026497,ENSG00000185155
ENSMUSG00000029174,ENSG00000065882
ENSMUSG00000029541,ENSG00000073067
ENSMUSG00000094686,ENSG00000137077
ENSMUSG00000022248,ENSG00000113456
ENSMUSG00000105015,
ENSMUSG00000002870,ENSG00000073111
ENSMUSG00000092230,
ENSMUSG00000109628,
ENSMUSG00000037627,ENSG00000132554
ENSMUSG00000082192,
ENSMUSG00000051431,ENSG00000138271
ENSMUSG00000026548,ENSG00000162723
ENSMUSG00000042109,ENSG00000172346
ENSMUSG00000036381,ENSG00000174944
ENSMUSG00000105742,
ENSMUSG00000071005,ENSG00000172724
ENSMUSG00000104617,
ENSMUSG00000033938,ENSG00000099795
ENSMUSG00000022832,ENSG00000114547
ENSMUSG00000022832,ENSG00000065371
ENSMUSG00000035469,ENSG00000136144
ENSMUSG00000104610,
ENSMUSG00000068154,ENSG00000173404
ENSMUSG00000031383,ENSG00000130829
ENSMUSG00000043715,
ENSMUSG00000032890,ENSG00000117016
ENSMUSG00000015085,ENSG00000054179
ENSMUSG00000107853,
ENSMUSG00000092494,
ENSMUSG00000031278,ENSG00000068366
ENSMUSG00000104202,
ENSMUSG00000004698,ENSG00000048052
ENSMUSG00000041287,ENSG00000129194
ENSMUSG00000039653,ENSG00000136881
ENSMUSG00000051706,
ENSMUSG00000081229,
ENSMUSG00000113067,
ENSMUSG00000113907,
ENSMUSG00000018761,ENSG00000129255
ENSMUSG00000114184,
ENSMUSG00000058741,ENSG00000188368
ENSMUSG00000041702,ENSG00000011114
ENSMUSG00000036362,ENSG00000181631
ENSMUSG00000030409,ENSG00000104936
ENSMUSG00000001943,ENSG00000019102
ENSMUSG00000019818,ENSG00000135535
ENSMUSG00000098212,
ENSMUSG00000058613,
ENSMUSG00000103881,
ENSMUSG00000056476,ENSG00000144893
ENSMUSG00000086224,
ENSMUSG00000101753,
ENSMUSG00000079037,ENSG00000171867
ENSMUSG00000083043,
ENSMUSG00000090243,
ENSMUSG00000026942,ENSG00000127191
ENSMUSG00000104789,
ENSMUSG00000025255,ENSG00000091656
ENSMUSG00000057363,ENSG00000115652
ENSMUSG00000101484,
ENSMUSG00000110118,
ENSMUSG00000108838,
ENSMUSG00000100292,
ENSMUSG00000027338,ENSG00000171864
ENSMUSG00000108902,
ENSMUSG00000021792,ENSG00000122378
ENSMUSG00000091903,
ENSMUSG00000002881,ENSG00000138386
ENSMUSG00000085819,
ENSMUSG00000085172,
ENSMUSG00000015714,ENSG00000143418
ENSMUSG00000099815,
ENSMUSG00000102673,
ENSMUSG00000050654,
ENSMUSG00000082542,
ENSMUSG00000101081,
ENSMUSG00000030231,ENSG00000052126
ENSMUSG00000044018,ENSG00000136897
ENSMUSG00000090264,ENSG00000243056
ENSMUSG00000015094,ENSG00000107281
ENSMUSG00000048756,ENSG00000118689
ENSMUSG00000028960,ENSG00000130939
ENSMUSG00000103050,
ENSMUSG00000081934,
ENSMUSG00000113866,
ENSMUSG00000070271,
ENSMUSG00000098065,
ENSMUSG00000057890,
ENSMUSG00000109308,
ENSMUSG00000057914,ENSG00000165995
ENSMUSG00000104234,
ENSMUSG00000100587,
ENSMUSG00000108138,
ENSMUSG00000086277,ENSG00000180999
ENSMUSG00000098754,ENSG00000171864
ENSMUSG00000085353,
ENSMUSG00000109332,
ENSMUSG00000083057,
ENSMUSG00000036376,ENSG00000146109
ENSMUSG00000030249,ENSG00000069431
ENSMUSG00000104962,
ENSMUSG00000092021,ENSG00000183347
ENSMUSG00000078190,
ENSMUSG00000022474,ENSG00000100417
ENSMUSG00000103393,
ENSMUSG00000058638,ENSG00000171606
ENSMUSG00000102994,
ENSMUSG00000040265,ENSG00000197959
ENSMUSG00000071764,
ENSMUSG00000028584,ENSG00000162494
ENSMUSG00000103649,
ENSMUSG00000026499,ENSG00000182827
ENSMUSG00000044361,
ENSMUSG00000020364,ENSG00000169131
ENSMUSG00000100199,
ENSMUSG00000101326,
ENSMUSG00000081792,
ENSMUSG00000066500,ENSG00000161652
ENSMUSG00000063694,ENSG00000172115
ENSMUSG00000083288,
ENSMUSG00000073468,ENSG00000198818
ENSMUSG00000004451,ENSG00000144118
ENSMUSG00000110902,
ENSMUSG00000036636,ENSG00000103249
ENSMUSG00000030435,ENSG00000063244
ENSMUSG00000047126,ENSG00000141367
ENSMUSG00000041805,ENSG00000204505
ENSMUSG00000041805,ENSG00000280267
ENSMUSG00000041805,ENSG00000204479
ENSMUSG00000041805,ENSG00000229571
ENSMUSG00000041805,ENSG00000270601
ENSMUSG00000041805,ENSG00000116721
ENSMUSG00000041805,ENSG00000116726
ENSMUSG00000041805,ENSG00000274764
ENSMUSG00000041805,ENSG00000204481
ENSMUSG00000041805,ENSG00000182330
ENSMUSG00000041805,ENSG00000204510
ENSMUSG00000041805,ENSG00000204501
ENSMUSG00000041805,ENSG00000232423
ENSMUSG00000041805,ENSG00000204478
ENSMUSG00000041805,ENSG00000204480
ENSMUSG00000041805,ENSG00000279804
ENSMUSG00000041805,ENSG00000120952
ENSMUSG00000041805,ENSG00000279169
ENSMUSG00000041805,ENSG00000237700
ENSMUSG00000041805,ENSG00000243073
ENSMUSG00000041805,ENSG00000239810
ENSMUSG00000041805,ENSG00000187545
ENSMUSG00000079534,
ENSMUSG00000110835,
ENSMUSG00000101466,
ENSMUSG00000043843,ENSG00000167619
ENSMUSG00000067341,ENSG00000196126
ENSMUSG00000067341,ENSG00000198502
ENSMUSG00000081143,
ENSMUSG00000103156,
ENSMUSG00000101614,
ENSMUSG00000092566,
ENSMUSG00000101437,
ENSMUSG00000033429,ENSG00000124370
ENSMUSG00000092316,
ENSMUSG00000044288,ENSG00000118432
ENSMUSG00000092244,
ENSMUSG00000038745,ENSG00000174885
ENSMUSG00000097237,
ENSMUSG00000004110,ENSG00000198216
ENSMUSG00000015697,ENSG00000143379
ENSMUSG00000029686,ENSG00000055130
ENSMUSG00000106438,
ENSMUSG00000110320,
ENSMUSG00000100307,
ENSMUSG00000040978,ENSG00000164746
ENSMUSG00000072982,
ENSMUSG00000101882,
ENSMUSG00000103421,ENSG00000174567
ENSMUSG00000029828,ENSG00000153790
ENSMUSG00000044197,ENSG00000164849
ENSMUSG00000030035,ENSG00000239779
ENSMUSG00000040985,ENSG00000164744
ENSMUSG00000081804,
ENSMUSG00000100552,
ENSMUSG00000027566,ENSG00000101182
ENSMUSG00000034164,ENSG00000186998
ENSMUSG00000110782,
ENSMUSG00000080072,
ENSMUSG00000083847,
ENSMUSG00000102367,ENSG00000170498
ENSMUSG00000053647,ENSG00000164850
ENSMUSG00000058159,
ENSMUSG00000028850,ENSG00000198746
ENSMUSG00000085776,
ENSMUSG00000044092,
ENSMUSG00000086931,
ENSMUSG00000086212,
ENSMUSG00000050075,ENSG00000174946
ENSMUSG00000085807,
ENSMUSG00000098306,ENSG00000174567
ENSMUSG00000020009,ENSG00000027697
ENSMUSG00000085286,
ENSMUSG00000113668,
ENSMUSG00000053553,ENSG00000146540
ENSMUSG00000036353,ENSG00000169313
ENSMUSG00000085985,
ENSMUSG00000101525,
ENSMUSG00000025609,ENSG00000128585
ENSMUSG00000097833,
ENSMUSG00000082407,
ENSMUSG00000024563,ENSG00000175387
ENSMUSG00000098025,
ENSMUSG00000028763,ENSG00000142798
ENSMUSG00000095148,
ENSMUSG00000107787,
ENSMUSG00000040466,ENSG00000090013
ENSMUSG00000029916,ENSG00000006530
ENSMUSG00000033257,ENSG00000135912
ENSMUSG00000072949,ENSG00000184227
ENSMUSG00000072949,ENSG00000119673
ENSMUSG00000098115,
ENSMUSG00000114098,
ENSMUSG00000051497,ENSG00000153822
ENSMUSG00000021144,ENSG00000182979
ENSMUSG00000114053,
ENSMUSG00000083792,
ENSMUSG00000083417,
ENSMUSG00000075074,ENSG00000225997
ENSMUSG00000075074,ENSG00000221840
ENSMUSG00000075074,ENSG00000181961
ENSMUSG00000107394,
ENSMUSG00000101707,
ENSMUSG00000067971,
ENSMUSG00000081679,
ENSMUSG00000086718,
ENSMUSG00000103222,
ENSMUSG00000107519,
ENSMUSG00000107844,
ENSMUSG00000028049,ENSG00000116521
ENSMUSG00000099828,
ENSMUSG00000104016,
ENSMUSG00000098084,
ENSMUSG00000100275,
ENSMUSG00000104774,
ENSMUSG00000026715,ENSG00000117601
ENSMUSG00000018169,ENSG00000100060
ENSMUSG00000100096,
ENSMUSG00000100472,
ENSMUSG00000021997,ENSG00000173988
ENSMUSG00000021506,ENSG00000069011
ENSMUSG00000100289,
ENSMUSG00000021257,ENSG00000013523
ENSMUSG00000107994,
ENSMUSG00000107949,
ENSMUSG00000039814,ENSG00000275591
ENSMUSG00000081805,
ENSMUSG00000090260,
ENSMUSG00000036322,
ENSMUSG00000000439,ENSG00000075975
ENSMUSG00000092342,
ENSMUSG00000040631,ENSG00000125170
ENSMUSG00000089933,
ENSMUSG00000025348,ENSG00000135424
ENSMUSG00000026698,ENSG00000135845
ENSMUSG00000108673,
ENSMUSG00000042502,ENSG00000169217
ENSMUSG00000039086,ENSG00000184402
ENSMUSG00000060534,ENSG00000187323
ENSMUSG00000060397,ENSG00000278129
ENSMUSG00000091942,
ENSMUSG00000022863,ENSG00000154640
ENSMUSG00000076749,ENSG00000211689
ENSMUSG00000076749,ENSG00000227191
ENSMUSG00000094311,ENSG00000281613
ENSMUSG00000098026,
ENSMUSG00000000441,ENSG00000132155
ENSMUSG00000066752,
ENSMUSG00000024340,ENSG00000204290
ENSMUSG00000099585,
ENSMUSG00000027355,ENSG00000166069
ENSMUSG00000092233,
ENSMUSG00000113362,
ENSMUSG00000105106,
ENSMUSG00000101226,
ENSMUSG00000100379,
ENSMUSG00000046546,ENSG00000185112
ENSMUSG00000035021,ENSG00000198604
ENSMUSG00000101182,
ENSMUSG00000025037,ENSG00000189221
ENSMUSG00000101668,
ENSMUSG00000041225,ENSG00000165322
ENSMUSG00000111431,
ENSMUSG00000052376,
ENSMUSG00000041695,ENSG00000123700
ENSMUSG00000113386,
ENSMUSG00000113756,
ENSMUSG00000105081,
ENSMUSG00000103885,
ENSMUSG00000104106,
ENSMUSG00000081008,
ENSMUSG00000082272,
ENSMUSG00000104034,
ENSMUSG00000024539,ENSG00000175354
ENSMUSG00000085281,
ENSMUSG00000082448,
ENSMUSG00000001138,ENSG00000168763
ENSMUSG00000104271,
ENSMUSG00000038387,ENSG00000126458
ENSMUSG00000031783,ENSG00000102978
ENSMUSG00000101501,
ENSMUSG00000081666,
ENSMUSG00000083633,
ENSMUSG00000113264,
ENSMUSG00000091764,
ENSMUSG00000107447,
ENSMUSG00000113821,
ENSMUSG00000083305,
ENSMUSG00000026810,ENSG00000136908
ENSMUSG00000087086,
ENSMUSG00000090619,
ENSMUSG00000028264,ENSG00000118434
ENSMUSG00000076750,ENSG00000211693
ENSMUSG00000047324,
ENSMUSG00000080918,
ENSMUSG00000023460,ENSG00000206418
ENSMUSG00000092257,
ENSMUSG00000104153,
ENSMUSG00000039069,ENSG00000101181
ENSMUSG00000083156,
ENSMUSG00000108562,
ENSMUSG00000107418,
ENSMUSG00000086855,
ENSMUSG00000026786,ENSG00000077420
ENSMUSG00000108135,
ENSMUSG00000046854,ENSG00000167103
ENSMUSG00000085024,
ENSMUSG00000033530,ENSG00000165914
ENSMUSG00000099878,
ENSMUSG00000090967,
ENSMUSG00000100120,
ENSMUSG00000097842,
ENSMUSG00000022351,ENSG00000104549
ENSMUSG00000113270,
ENSMUSG00000070639,ENSG00000197147
ENSMUSG00000033763,ENSG00000132613
ENSMUSG00000113773,
ENSMUSG00000098214,
ENSMUSG00000113929,
ENSMUSG00000092544,
ENSMUSG00000015721,ENSG00000171487
ENSMUSG00000100007,
ENSMUSG00000043090,
ENSMUSG00000020142,ENSG00000115902
ENSMUSG00000039634,ENSG00000136870
ENSMUSG00000086752,
ENSMUSG00000025347,ENSG00000170439
ENSMUSG00000078794,ENSG00000197380
ENSMUSG00000074505,ENSG00000165323
ENSMUSG00000081088,
ENSMUSG00000037242,ENSG00000169504
ENSMUSG00000045148,ENSG00000221954
ENSMUSG00000054715,ENSG00000182318
ENSMUSG00000092260,
ENSMUSG00000085324,
ENSMUSG00000107898,
ENSMUSG00000007812,ENSG00000197343
ENSMUSG00000108104,
ENSMUSG00000074800,
ENSMUSG00000106858,
ENSMUSG00000086409,
ENSMUSG00000092559,
ENSMUSG00000022799,ENSG00000031081
ENSMUSG00000081077,
ENSMUSG00000113440,
ENSMUSG00000092309,
ENSMUSG00000079014,ENSG00000196136
ENSMUSG00000004894,ENSG00000132702
ENSMUSG00000066592,
ENSMUSG00000108671,
ENSMUSG00000105184,
ENSMUSG00000024105,
ENSMUSG00000075073,ENSG00000237388
ENSMUSG00000093557,
ENSMUSG00000110789,
ENSMUSG00000104630,
ENSMUSG00000105086,
ENSMUSG00000029534,ENSG00000004866
ENSMUSG00000104779,
ENSMUSG00000042190,ENSG00000174600
ENSMUSG00000066158,
ENSMUSG00000055971,ENSG00000180016
ENSMUSG00000055971,ENSG00000127780
ENSMUSG00000085603,
ENSMUSG00000091682,ENSG00000211689
ENSMUSG00000091682,ENSG00000227191
ENSMUSG00000098015,
ENSMUSG00000105765,
ENSMUSG00000097031,
ENSMUSG00000113844,
ENSMUSG00000037451,
ENSMUSG00000106628,
ENSMUSG00000036006,ENSG00000111913
ENSMUSG00000084387,
ENSMUSG00000000706,ENSG00000124557
ENSMUSG00000112478,
ENSMUSG00000026686,ENSG00000162761
ENSMUSG00000104530,
ENSMUSG00000027669,ENSG00000114450
ENSMUSG00000111922,
ENSMUSG00000017421,ENSG00000010244
ENSMUSG00000087270,
ENSMUSG00000103900,
ENSMUSG00000101018,
ENSMUSG00000085713,
ENSMUSG00000015711,ENSG00000143363
ENSMUSG00000111652,
ENSMUSG00000082833,
ENSMUSG00000102650,
ENSMUSG00000085002,
ENSMUSG00000080777,
ENSMUSG00000112587,
ENSMUSG00000026090,ENSG00000196872
ENSMUSG00000112296,
ENSMUSG00000106188,
ENSMUSG00000084066,
ENSMUSG00000101178,
ENSMUSG00000026765,ENSG00000150556
ENSMUSG00000081651,
ENSMUSG00000023992,ENSG00000095970
ENSMUSG00000079020,ENSG00000022567
ENSMUSG00000028172,ENSG00000169836
ENSMUSG00000114125,
ENSMUSG00000102845,
ENSMUSG00000083743,
ENSMUSG00000015702,ENSG00000143412
ENSMUSG00000001542,ENSG00000118985
ENSMUSG00000113475,ENSG00000184227
ENSMUSG00000113475,ENSG00000119673
ENSMUSG00000062638,
ENSMUSG00000100593,
ENSMUSG00000028487,ENSG00000173068
ENSMUSG00000097762,
ENSMUSG00000022836,ENSG00000065534
ENSMUSG00000096345,
ENSMUSG00000021228,ENSG00000184227
ENSMUSG00000021228,ENSG00000119673
ENSMUSG00000034122,
ENSMUSG00000113917,
ENSMUSG00000113679,
ENSMUSG00000085357,
ENSMUSG00000097971,
ENSMUSG00000089767,
ENSMUSG00000104365,
ENSMUSG00000104071,
ENSMUSG00000113864,
ENSMUSG00000068699,ENSG00000128591
ENSMUSG00000087127,
ENSMUSG00000113895,
ENSMUSG00000029361,ENSG00000089250
ENSMUSG00000060743,ENSG00000163041
ENSMUSG00000082016,
ENSMUSG00000040374,ENSG00000164751
ENSMUSG00000002012,ENSG00000130822
ENSMUSG00000053678,
ENSMUSG00000052392,ENSG00000177465
ENSMUSG00000101566,
ENSMUSG00000107821,
ENSMUSG00000092370,
ENSMUSG00000027236,ENSG00000104131
ENSMUSG00000079471,ENSG00000262179
ENSMUSG00000040990,ENSG00000147010
ENSMUSG00000044801,
ENSMUSG00000080763,
ENSMUSG00000111338,
ENSMUSG00000060716,ENSG00000054690
ENSMUSG00000024205,
ENSMUSG00000081329,
ENSMUSG00000110580,
ENSMUSG00000017631,ENSG00000159842
ENSMUSG00000031708,ENSG00000099797
ENSMUSG00000037017,ENSG00000166529
ENSMUSG00000019689,ENSG00000164898
ENSMUSG00000060402,ENSG00000124302
ENSMUSG00000030098,ENSG00000144596
ENSMUSG00000038712,ENSG00000143409
ENSMUSG00000033396,ENSG00000104133
ENSMUSG00000113041,
ENSMUSG00000062906,ENSG00000100429
ENSMUSG00000035325,ENSG00000138674
ENSMUSG00000110970,
ENSMUSG00000033952,ENSG00000066279
ENSMUSG00000107801,
ENSMUSG00000107743,
ENSMUSG00000072889,ENSG00000170448
ENSMUSG00000104585,
ENSMUSG00000062232,ENSG00000109756
ENSMUSG00000030287,ENSG00000123104
ENSMUSG00000084077,
ENSMUSG00000003068,ENSG00000118046
ENSMUSG00000063594,ENSG00000167414
ENSMUSG00000048878,ENSG00000186834
ENSMUSG00000019726,ENSG00000143669
ENSMUSG00000020434,ENSG00000187658
ENSMUSG00000073485,
ENSMUSG00000040525,ENSG00000142273
ENSMUSG00000027661,ENSG00000197496
ENSMUSG00000102862,
ENSMUSG00000053310,ENSG00000154146
ENSMUSG00000076752,ENSG00000211689
ENSMUSG00000076752,ENSG00000227191
ENSMUSG00000028402,ENSG00000107186
ENSMUSG00000002205,ENSG00000105053
ENSMUSG00000093773,
ENSMUSG00000050141,ENSG00000187791
ENSMUSG00000079532,ENSG00000268651
ENSMUSG00000079532,ENSG00000184033
ENSMUSG00000079532,ENSG00000126890
ENSMUSG00000050272,ENSG00000171587
ENSMUSG00000043372,ENSG00000168517
ENSMUSG00000082288,
ENSMUSG00000082427,
ENSMUSG00000021120,ENSG00000100564
ENSMUSG00000082910,
ENSMUSG00000081814,
ENSMUSG00000082170,
ENSMUSG00000112489,
ENSMUSG00000086081,
ENSMUSG00000105510,
ENSMUSG00000030745,ENSG00000103522
ENSMUSG00000071072,ENSG00000110958
ENSMUSG00000046862,ENSG00000204505
ENSMUSG00000046862,ENSG00000280267
ENSMUSG00000046862,ENSG00000204479
ENSMUSG00000046862,ENSG00000229571
ENSMUSG00000046862,ENSG00000270601
ENSMUSG00000046862,ENSG00000116721
ENSMUSG00000046862,ENSG00000116726
ENSMUSG00000046862,ENSG00000274764
ENSMUSG00000046862,ENSG00000204481
ENSMUSG00000046862,ENSG00000182330
ENSMUSG00000046862,ENSG00000204510
ENSMUSG00000046862,ENSG00000204501
ENSMUSG00000046862,ENSG00000232423
ENSMUSG00000046862,ENSG00000204478
ENSMUSG00000046862,ENSG00000204480
ENSMUSG00000046862,ENSG00000279804
ENSMUSG00000046862,ENSG00000120952
ENSMUSG00000046862,ENSG00000279169
ENSMUSG00000046862,ENSG00000237700
ENSMUSG00000046862,ENSG00000243073
ENSMUSG00000046862,ENSG00000239810
ENSMUSG00000046862,ENSG00000187545
ENSMUSG00000105860,
ENSMUSG00000093424,
ENSMUSG00000039087,ENSG00000124782
ENSMUSG00000032274,ENSG00000137869
ENSMUSG00000002289,ENSG00000167772
ENSMUSG00000090990,
ENSMUSG00000049134,ENSG00000197893
ENSMUSG00000026873,ENSG00000119403
ENSMUSG00000062031,ENSG00000142102
ENSMUSG00000024534,ENSG00000064692
ENSMUSG00000040046,ENSG00000129167
ENSMUSG00000112173,
ENSMUSG00000090602,
ENSMUSG00000024077,ENSG00000115808
ENSMUSG00000020074,ENSG00000060339
ENSMUSG00000108016,
ENSMUSG00000055200,ENSG00000167565
ENSMUSG00000059939,ENSG00000131591
ENSMUSG00000111661,
ENSMUSG00000098072,
ENSMUSG00000107740,
ENSMUSG00000078161,ENSG00000178965
ENSMUSG00000108065,
ENSMUSG00000018822,ENSG00000120057
ENSMUSG00000083522,
ENSMUSG00000082103,
ENSMUSG00000082648,
ENSMUSG00000081758,
ENSMUSG00000038732,ENSG00000172197
ENSMUSG00000072902,
ENSMUSG00000100796,
ENSMUSG00000047205,ENSG00000167065
ENSMUSG00000017897,ENSG00000064655
ENSMUSG00000086001,
ENSMUSG00000098178,
ENSMUSG00000071636,ENSG00000183246
ENSMUSG00000071636,ENSG00000275793
ENSMUSG00000071636,ENSG00000274600
ENSMUSG00000028848,ENSG00000142751
ENSMUSG00000029831,ENSG00000105954
ENSMUSG00000105361,
ENSMUSG00000106106,
ENSMUSG00000111927,
ENSMUSG00000061462,ENSG00000154358
ENSMUSG00000058192,
ENSMUSG00000112629,
ENSMUSG00000045842,
ENSMUSG00000037373,ENSG00000159692
ENSMUSG00000101190,
ENSMUSG00000092522,
ENSMUSG00000103204,
ENSMUSG00000094281,
ENSMUSG00000091003,
ENSMUSG00000058626,ENSG00000137225
ENSMUSG00000008384,ENSG00000197019
ENSMUSG00000050240,ENSG00000169635
ENSMUSG00000031153,ENSG00000068400
ENSMUSG00000030895,ENSG00000110169
ENSMUSG00000098071,
ENSMUSG00000108109,
ENSMUSG00000048012,ENSG00000142528
ENSMUSG00000107975,
ENSMUSG00000107672,
ENSMUSG00000030034,ENSG00000274049
ENSMUSG00000030034,ENSG00000115274
ENSMUSG00000070420,ENSG00000197037
ENSMUSG00000103280,
ENSMUSG00000001100,ENSG00000004142
ENSMUSG00000053695,
ENSMUSG00000107667,
